timestamp,symbol,side,amount,price,exchange
1749217253.0149527,BTC/USD,SELL,6,19894,Binance
1749217253.0149527,BTC/USD,SELL,9,19899,FTX
1749217253.0149527,BTC/USD,BUY,1,19900,dYdX
1749217253.0149527,BTC/USD,BUY,5,19907,FTX
1749217253.0149527,BTC/USD,BUY,5,19915,dYdX
1749217253.0149527,BTC/USD,SELL,6,19917,dYdX
1749217253.0149527,BTC/USD,SELL,3,19912,Binance
1749217253.0149527,BTC/USD,BUY,7,19917,Binance
1749217253.0149527,BTC/USD,SELL,1,19923,Bybit
1749217253.0149527,BTC/USD,SELL,5,19925,dYdX
1749217253.0149527,BTC/USD,BUY,3,19931,Binance
1749217253.0149527,BTC/USD,BUY,0,19928,dYdX
1749217253.0149527,BTC/USD,SELL,4,19922,FTX
1749217253.0149527,BTC/USD,BUY,7,19931,dYdX
1749217253.0149527,BTC/USD,BUY,2,19938,Binance
1749217253.0149527,BTC/USD,BUY,1,19947,FTX
1749217253.0149527,BTC/USD,BUY,3,19953,Bybit
1749217253.0149527,BTC/USD,BUY,6,19958,dYdX
1749217253.0149527,BTC/USD,SELL,3,19965,dYdX
1749217253.0149527,BTC/USD,SELL,2,19974,FTX
1749217253.0149527,BTC/USD,BUY,1,19973,dYdX
1749217253.0149527,BTC/USD,SELL,3,19980,FTX
1749217253.0149527,BTC/USD,SELL,4,19975,Bybit
1749217253.0149527,BTC/USD,BUY,4,19969,FTX
1749217253.0149527,BTC/USD,BUY,5,19968,FTX
1749217253.0149527,BTC/USD,SELL,4,19970,FTX
1749217253.0149527,BTC/USD,BUY,5,19974,FTX
1749217253.0149527,BTC/USD,SELL,5,19964,Binance
1749217253.0149527,BTC/USD,BUY,7,19960,dYdX
1749217253.0149527,BTC/USD,BUY,5,19970,FTX
1749217253.0149527,BTC/USD,SELL,7,19962,FTX
1749217253.0149527,BTC/USD,BUY,4,19972,dYdX
1749217253.0149527,BTC/USD,SELL,0,19976,FTX
1749217253.0149527,BTC/USD,BUY,6,19973,FTX
1749217253.0149527,BTC/USD,SELL,8,19967,Bybit
1749217253.0149527,BTC/USD,BUY,4,19965,Binance
1749217253.0149527,BTC/USD,BUY,9,19963,Bybit
1749217253.0149527,BTC/USD,BUY,3,19956,Binance
1749217253.0149527,BTC/USD,BUY,5,19953,dYdX
1749217253.0149527,BTC/USD,SELL,2,19947,dYdX
1749217253.0149527,BTC/USD,SELL,4,19952,FTX
1749217253.0149527,BTC/USD,SELL,2,19944,FTX
1749217253.0149527,BTC/USD,SELL,2,19938,Bybit
1749217253.0149527,BTC/USD,SELL,0,19931,Binance
1749217253.0149527,BTC/USD,SELL,6,19933,Bybit
1749217253.0149527,BTC/USD,BUY,2,19930,dYdX
1749217253.0149527,BTC/USD,BUY,4,19932,Bybit
1749217253.0149527,BTC/USD,BUY,7,19941,Bybit
1749217253.0149527,BTC/USD,SELL,2,19936,Binance
1749217253.0149527,BTC/USD,BUY,3,19939,Bybit
1749217253.0149527,BTC/USD,BUY,9,19949,dYdX
1749217253.0149527,BTC/USD,BUY,1,19953,Bybit
1749217253.0149527,BTC/USD,BUY,4,19962,FTX
1749217253.0149527,BTC/USD,SELL,2,19959,dYdX
1749217253.0149527,BTC/USD,BUY,8,19965,Binance
1749217253.0149527,BTC/USD,BUY,7,19964,FTX
1749217253.0149527,BTC/USD,BUY,7,19970,FTX
1749217253.0149527,BTC/USD,SELL,1,19962,Binance
1749217253.0149527,BTC/USD,SELL,9,19966,Bybit
1749217253.0149527,BTC/USD,BUY,2,19966,FTX
1749217253.0149527,BTC/USD,SELL,2,19968,Bybit
1749217253.0149527,BTC/USD,BUY,4,19965,Bybit
1749217253.0149527,BTC/USD,SELL,8,19968,Binance
1749217253.0149527,BTC/USD,BUY,8,19976,Binance
1749217253.0149527,BTC/USD,BUY,8,19978,FTX
1749217253.0149527,BTC/USD,SELL,4,19978,Bybit
1749217253.0149527,BTC/USD,SELL,8,19970,FTX
1749217253.0149527,BTC/USD,BUY,3,19963,Binance
1749217253.0149527,BTC/USD,BUY,8,19958,dYdX
1749217253.0149527,BTC/USD,BUY,1,19962,Binance
1749217253.0149527,BTC/USD,SELL,1,19965,Bybit
1749217253.0149527,BTC/USD,BUY,6,19955,Bybit
1749217253.0149527,BTC/USD,BUY,2,19960,dYdX
1749217253.0149527,BTC/USD,SELL,6,19969,FTX
1749217253.0149527,BTC/USD,BUY,4,19966,Bybit
1749217253.0149527,BTC/USD,SELL,0,19973,Binance
1749217253.0149527,BTC/USD,SELL,6,19973,dYdX
1749217253.0149527,BTC/USD,BUY,7,19964,Bybit
1749217253.0149527,BTC/USD,BUY,9,19956,Bybit
1749217253.0149527,BTC/USD,SELL,3,19946,dYdX
1749217253.0149527,BTC/USD,SELL,0,19955,Bybit
1749217253.0149527,BTC/USD,BUY,0,19952,Bybit
1749217253.0149527,BTC/USD,BUY,2,19947,FTX
1749217253.0149527,BTC/USD,SELL,3,19945,Binance
1749217253.0149527,BTC/USD,SELL,0,19938,Binance
1749217253.0149527,BTC/USD,BUY,0,19928,dYdX
1749217253.0149527,BTC/USD,BUY,2,19927,Bybit
1749217253.0149527,BTC/USD,BUY,9,19931,FTX
1749217253.0149527,BTC/USD,BUY,0,19935,Binance
1749217253.0149527,BTC/USD,SELL,4,19941,FTX
1749217253.0149527,BTC/USD,SELL,3,19935,dYdX
1749217253.0149527,BTC/USD,BUY,5,19939,Bybit
1749217253.0149527,BTC/USD,SELL,5,19934,Bybit
1749217253.0149527,BTC/USD,SELL,8,19931,Binance
1749217253.0149527,BTC/USD,SELL,3,19926,FTX
1749217253.0149527,BTC/USD,BUY,1,19931,Bybit
1749217253.0149527,BTC/USD,BUY,7,19932,Binance
1749217253.0149527,BTC/USD,SELL,3,19942,Binance
1749217253.0149527,BTC/USD,BUY,5,19938,Bybit
1749217253.0149527,BTC/USD,BUY,7,19940,FTX
1749217253.0149527,BTC/USD,SELL,8,19945,dYdX
1749217253.0149527,BTC/USD,SELL,6,19937,Bybit
1749217253.0149527,BTC/USD,BUY,8,19937,Bybit
1749217253.0149527,BTC/USD,SELL,6,19939,Binance
1749217253.0149527,BTC/USD,BUY,0,19931,dYdX
1749217253.0149527,BTC/USD,BUY,5,19933,FTX
1749217253.0149527,BTC/USD,BUY,1,19937,FTX
1749217253.0149527,BTC/USD,SELL,4,19942,Binance
1749217253.0149527,BTC/USD,SELL,9,19949,Binance
1749217253.0149527,BTC/USD,SELL,0,19954,dYdX
1749217253.0149527,BTC/USD,BUY,0,19954,Binance
1749217253.0149527,BTC/USD,SELL,0,19947,Bybit
1749217253.0149527,BTC/USD,BUY,5,19941,dYdX
1749217253.0149527,BTC/USD,SELL,7,19935,Binance
1749217253.0149527,BTC/USD,SELL,5,19935,Bybit
1749217253.0149527,BTC/USD,SELL,4,19940,Binance
1749217253.0149527,BTC/USD,BUY,7,19948,Bybit
1749217253.0149527,BTC/USD,BUY,1,19945,dYdX
1749217253.0149527,BTC/USD,SELL,7,19941,dYdX
1749217253.0149527,BTC/USD,BUY,7,19940,dYdX
1749217253.0149527,BTC/USD,SELL,0,19936,FTX
1749217253.0149527,BTC/USD,SELL,2,19945,FTX
1749217253.0149527,BTC/USD,BUY,1,19950,Bybit
1749217253.0149527,BTC/USD,BUY,1,19948,dYdX
1749217253.0149527,BTC/USD,BUY,3,19946,dYdX
1749217253.0149527,BTC/USD,BUY,6,19950,Binance
1749217253.0149527,BTC/USD,BUY,8,19945,Bybit
1749217253.0149527,BTC/USD,SELL,9,19955,FTX
1749217253.0149527,BTC/USD,SELL,0,19964,Binance
1749217253.0149527,BTC/USD,SELL,3,19963,dYdX
1749217253.0149527,BTC/USD,BUY,6,19960,dYdX
1749217253.0149527,BTC/USD,SELL,4,19959,FTX
1749217253.0149527,BTC/USD,SELL,2,19961,Bybit
1749217253.0149527,BTC/USD,BUY,0,19955,Binance
1749217253.0149527,BTC/USD,SELL,3,19946,FTX
1749217253.0149527,BTC/USD,SELL,1,19943,Binance
1749217253.0149527,BTC/USD,SELL,9,19933,dYdX
1749217253.0149527,BTC/USD,BUY,4,19939,Binance
1749217253.0149527,BTC/USD,BUY,3,19934,Binance
1749217253.0149527,BTC/USD,BUY,1,19926,dYdX
1749217253.0149527,BTC/USD,BUY,8,19933,Binance
1749217253.0149527,BTC/USD,SELL,4,19937,Bybit
1749217253.0149527,BTC/USD,SELL,3,19946,FTX
1749217253.0149527,BTC/USD,SELL,1,19946,Bybit
1749217253.0149527,BTC/USD,BUY,9,19941,FTX
1749217253.0149527,BTC/USD,BUY,4,19947,Binance
1749217253.0149527,BTC/USD,SELL,7,19956,FTX
1749217253.0149527,BTC/USD,BUY,6,19962,FTX
1749217253.0149527,BTC/USD,SELL,7,19956,Binance
1749217253.0149527,BTC/USD,BUY,1,19951,Binance
1749217253.0149527,BTC/USD,BUY,5,19957,Binance
1749217253.0149527,BTC/USD,SELL,2,19955,dYdX
1749217253.0149527,BTC/USD,BUY,0,19946,FTX
1749217253.0149527,BTC/USD,BUY,0,19940,Binance
1749217253.0149527,BTC/USD,SELL,7,19946,Binance
1749217253.0149527,BTC/USD,SELL,1,19939,FTX
1749217253.0149527,BTC/USD,BUY,8,19933,FTX
1749217253.0149527,BTC/USD,BUY,9,19943,FTX
1749217253.0149527,BTC/USD,BUY,1,19946,Binance
1749217253.0149527,BTC/USD,SELL,6,19948,Binance
1749217253.0149527,BTC/USD,BUY,4,19956,FTX
1749217253.0149527,BTC/USD,BUY,9,19946,FTX
1749217253.0149527,BTC/USD,BUY,3,19947,FTX
1749217253.0149527,BTC/USD,BUY,7,19952,Binance
1749217253.0149527,BTC/USD,BUY,3,19953,Bybit
1749217253.0149527,BTC/USD,BUY,4,19954,dYdX
1749217253.0149527,BTC/USD,SELL,5,19959,Binance
1749217253.0149527,BTC/USD,BUY,7,19964,Binance
1749217253.0149527,BTC/USD,BUY,3,19960,dYdX
1749217253.0149527,BTC/USD,BUY,8,19964,dYdX
1749217253.0149527,BTC/USD,SELL,8,19958,FTX
1749217253.0149527,BTC/USD,SELL,2,19951,Bybit
1749217253.0149527,BTC/USD,BUY,1,19946,Binance
1749217253.0149527,BTC/USD,BUY,1,19943,dYdX
1749217253.0149527,BTC/USD,SELL,2,19935,FTX
1749217253.0149527,BTC/USD,SELL,4,19925,FTX
1749217253.0149527,BTC/USD,SELL,5,19920,Binance
1749217253.0149527,BTC/USD,SELL,3,19915,Binance
1749217253.0149527,BTC/USD,SELL,2,19924,dYdX
1749217253.0149527,BTC/USD,SELL,9,19929,FTX
1749217253.0149527,BTC/USD,BUY,1,19923,Bybit
1749217253.0149527,BTC/USD,BUY,7,19932,dYdX
1749217253.0149527,BTC/USD,BUY,2,19936,dYdX
1749217253.0149527,BTC/USD,SELL,8,19931,dYdX
1749217253.0149527,BTC/USD,SELL,2,19931,Binance
1749217253.0149527,BTC/USD,SELL,5,19929,FTX
1749217253.0149527,BTC/USD,SELL,1,19920,FTX
1749217253.0149527,BTC/USD,BUY,1,19913,dYdX
1749217253.0149527,BTC/USD,BUY,4,19916,Bybit
1749217253.0149527,BTC/USD,SELL,7,19925,Binance
1749217253.0149527,BTC/USD,SELL,0,19924,dYdX
1749217253.0149527,BTC/USD,BUY,4,19934,FTX
1749217253.0149527,BTC/USD,SELL,5,19924,Bybit
1749217253.0149527,BTC/USD,SELL,0,19928,FTX
1749217253.0149527,BTC/USD,SELL,1,19931,dYdX
1749217253.0149527,BTC/USD,SELL,2,19932,Bybit
1749217253.0149527,BTC/USD,BUY,5,19935,Bybit
1749217253.0149527,BTC/USD,BUY,9,19932,dYdX
1749217253.0149527,BTC/USD,BUY,6,19923,FTX
1749217253.0149527,BTC/USD,SELL,4,19925,dYdX
1749217253.0149527,BTC/USD,SELL,2,19934,Binance
1749217253.0149527,BTC/USD,BUY,6,19929,Bybit
1749217253.0149527,BTC/USD,SELL,3,19923,Bybit
1749217253.0149527,BTC/USD,BUY,3,19913,Bybit
1749217253.0149527,BTC/USD,BUY,7,19923,Bybit
1749217253.0149527,BTC/USD,BUY,2,19915,Binance
1749217253.0149527,BTC/USD,BUY,0,19922,Bybit
1749217253.0149527,BTC/USD,SELL,3,19932,Binance
1749217253.0149527,BTC/USD,SELL,1,19934,Bybit
1749217253.0149527,BTC/USD,SELL,2,19943,dYdX
1749217253.0149527,BTC/USD,SELL,2,19937,Binance
1749217253.0149527,BTC/USD,SELL,8,19943,dYdX
1749217253.0149527,BTC/USD,SELL,1,19946,Bybit
1749217253.0149527,BTC/USD,BUY,6,19954,Binance
1749217253.0149527,BTC/USD,SELL,7,19964,dYdX
1749217253.0149527,BTC/USD,BUY,9,19969,Binance
1749217253.0149527,BTC/USD,BUY,1,19960,dYdX
1749217253.0149527,BTC/USD,SELL,6,19970,Bybit
1749217253.0149527,BTC/USD,SELL,7,19962,Bybit
1749217253.0149527,BTC/USD,BUY,2,19963,Bybit
1749217253.0149527,BTC/USD,SELL,8,19961,Binance
1749217253.0149527,BTC/USD,SELL,5,19956,Binance
1749217253.0149527,BTC/USD,SELL,5,19951,dYdX
1749217253.0149527,BTC/USD,SELL,6,19951,dYdX
1749217253.0149527,BTC/USD,SELL,0,19950,dYdX
1749217253.0149527,BTC/USD,BUY,9,19955,Binance
1749217253.0149527,BTC/USD,SELL,6,19954,dYdX
1749217253.0149527,BTC/USD,SELL,7,19959,dYdX
1749217253.0149527,BTC/USD,SELL,0,19951,Binance
1749217253.0149527,BTC/USD,SELL,0,19945,dYdX
1749217253.0149527,BTC/USD,SELL,7,19951,FTX
1749217253.0149527,BTC/USD,BUY,0,19961,dYdX
1749217253.0149527,BTC/USD,BUY,3,19958,FTX
1749217253.0149527,BTC/USD,BUY,8,19960,Binance
1749217253.0149527,BTC/USD,SELL,5,19951,FTX
1749217253.0149527,BTC/USD,SELL,6,19954,dYdX
1749217253.0149527,BTC/USD,SELL,2,19950,FTX
1749217253.0149527,BTC/USD,BUY,2,19949,FTX
1749217253.0149527,BTC/USD,BUY,7,19949,dYdX
1749217253.0149527,BTC/USD,SELL,7,19950,dYdX
1749217253.0149527,BTC/USD,BUY,5,19948,Binance
1749217253.0149527,BTC/USD,BUY,1,19948,Bybit
1749217253.0149527,BTC/USD,BUY,7,19952,FTX
1749217253.0149527,BTC/USD,BUY,7,19947,dYdX
1749217253.0149527,BTC/USD,BUY,4,19944,Binance
1749217253.0149527,BTC/USD,BUY,4,19940,Bybit
1749217253.0149527,BTC/USD,SELL,3,19930,dYdX
1749217253.0149527,BTC/USD,SELL,6,19939,dYdX
1749217253.0149527,BTC/USD,SELL,2,19940,FTX
1749217253.0149527,BTC/USD,SELL,4,19945,Binance
1749217253.0149527,BTC/USD,BUY,5,19954,Binance
1749217253.0149527,BTC/USD,SELL,4,19953,FTX
1749217253.0149527,BTC/USD,BUY,2,19961,Bybit
1749217253.0149527,BTC/USD,BUY,2,19951,Bybit
1749217253.0149527,BTC/USD,BUY,3,19956,FTX
1749217253.0149527,BTC/USD,SELL,4,19956,FTX
1749217253.0149527,BTC/USD,BUY,5,19963,dYdX
1749217253.0149527,BTC/USD,BUY,9,19960,Binance
1749217253.0149527,BTC/USD,SELL,2,19965,Binance
1749217253.0149527,BTC/USD,SELL,3,19960,Bybit
1749217253.0149527,BTC/USD,BUY,1,19970,Bybit
1749217253.0149527,BTC/USD,BUY,3,19967,dYdX
1749217253.0149527,BTC/USD,SELL,1,19969,FTX
1749217253.0149527,BTC/USD,SELL,1,19968,dYdX
1749217253.0149527,BTC/USD,SELL,2,19971,dYdX
1749217253.0149527,BTC/USD,SELL,2,19966,Bybit
1749217253.0149527,BTC/USD,BUY,8,19962,Bybit
1749217253.0149527,BTC/USD,SELL,3,19971,dYdX
1749217253.0149527,BTC/USD,SELL,4,19962,Bybit
1749217253.0149527,BTC/USD,SELL,5,19965,Binance
1749217253.0149527,BTC/USD,BUY,3,19975,dYdX
1749217253.0149527,BTC/USD,BUY,9,19965,dYdX
1749217253.0149527,BTC/USD,BUY,9,19968,FTX
1749217253.0149527,BTC/USD,BUY,1,19966,dYdX
1749217253.0149527,BTC/USD,BUY,6,19961,dYdX
1749217253.0149527,BTC/USD,BUY,7,19971,Bybit
1749217253.0149527,BTC/USD,BUY,5,19968,Bybit
1749217253.0149527,BTC/USD,SELL,0,19975,dYdX
1749217253.0149527,BTC/USD,SELL,0,19981,dYdX
1749217253.0149527,BTC/USD,SELL,0,19983,Bybit
1749217253.0149527,BTC/USD,BUY,4,19989,dYdX
1749217253.0149527,BTC/USD,SELL,4,19993,dYdX
1749217253.0149527,BTC/USD,BUY,2,19984,FTX
1749217253.0149527,BTC/USD,SELL,0,19987,dYdX
1749217253.0149527,BTC/USD,SELL,5,19979,Binance
1749217253.0149527,BTC/USD,BUY,0,19983,Bybit
1749217253.0149527,BTC/USD,BUY,3,19985,Bybit
1749217253.0149527,BTC/USD,SELL,4,19991,Bybit
1749217253.0149527,BTC/USD,SELL,4,19986,FTX
1749217253.0149527,BTC/USD,SELL,2,19985,Bybit
1749217253.0149527,BTC/USD,BUY,7,19985,dYdX
1749217253.0149527,BTC/USD,BUY,6,19991,dYdX
1749217253.0149527,BTC/USD,SELL,9,19992,FTX
1749217253.0149527,BTC/USD,SELL,3,19999,Bybit
1749217253.0149527,BTC/USD,BUY,3,20009,Binance
1749217253.0149527,BTC/USD,BUY,2,20009,Binance
1749217253.0149527,BTC/USD,SELL,6,20012,dYdX
1749217253.0149527,BTC/USD,BUY,7,20019,Binance
1749217253.0149527,BTC/USD,SELL,1,20029,FTX
1749217253.0149527,BTC/USD,BUY,5,20028,dYdX
1749217253.0149527,BTC/USD,BUY,3,20029,Bybit
1749217253.0149527,BTC/USD,BUY,9,20037,dYdX
1749217253.0149527,BTC/USD,BUY,9,20042,Binance
1749217253.0149527,BTC/USD,BUY,7,20049,Bybit
1749217253.0149527,BTC/USD,SELL,5,20057,FTX
1749217253.0149527,BTC/USD,SELL,6,20061,dYdX
1749217253.0149527,BTC/USD,SELL,2,20055,dYdX
1749217253.0149527,BTC/USD,BUY,3,20049,Binance
1749217253.0149527,BTC/USD,BUY,8,20042,Bybit
1749217253.0149527,BTC/USD,SELL,1,20039,dYdX
1749217253.0149527,BTC/USD,SELL,2,20049,FTX
1749217253.0149527,BTC/USD,BUY,2,20051,Bybit
1749217253.0149527,BTC/USD,BUY,2,20045,Binance
1749217253.0149527,BTC/USD,SELL,3,20035,Binance
1749217253.0149527,BTC/USD,SELL,5,20025,Binance
1749217253.0149527,BTC/USD,BUY,1,20035,dYdX
1749217253.0149527,BTC/USD,SELL,8,20031,Binance
1749217253.0149527,BTC/USD,BUY,9,20041,FTX
1749217253.0149527,BTC/USD,BUY,9,20049,Binance
1749217253.0149527,BTC/USD,BUY,8,20049,FTX
1749217253.0149527,BTC/USD,BUY,8,20046,FTX
1749217253.0149527,BTC/USD,BUY,7,20041,dYdX
1749217253.0149527,BTC/USD,SELL,6,20048,dYdX
1749217253.0149527,BTC/USD,SELL,7,20042,dYdX
1749217253.0149527,BTC/USD,SELL,2,20035,Binance
1749217253.0149527,BTC/USD,SELL,6,20034,Bybit
1749217253.0149527,BTC/USD,BUY,8,20030,Binance
1749217253.0149527,BTC/USD,SELL,5,20038,Binance
1749217253.0149527,BTC/USD,SELL,8,20039,FTX
1749217253.0149527,BTC/USD,SELL,2,20043,dYdX
1749217253.0149527,BTC/USD,SELL,6,20053,FTX
1749217253.0149527,BTC/USD,BUY,6,20046,dYdX
1749217253.0149527,BTC/USD,BUY,0,20053,Binance
1749217253.0149527,BTC/USD,SELL,7,20056,Binance
1749217253.0149527,BTC/USD,SELL,4,20051,Bybit
1749217253.0149527,BTC/USD,BUY,2,20047,Bybit
1749217253.0149527,BTC/USD,BUY,4,20056,Binance
1749217253.0149527,BTC/USD,SELL,2,20054,Binance
1749217253.0149527,BTC/USD,SELL,0,20044,FTX
1749217253.0149527,BTC/USD,SELL,1,20048,FTX
1749217253.0149527,BTC/USD,SELL,3,20038,FTX
1749217253.0149527,BTC/USD,SELL,3,20042,FTX
1749217253.0149527,BTC/USD,BUY,9,20037,FTX
1749217253.0149527,BTC/USD,BUY,1,20028,dYdX
1749217253.0149527,BTC/USD,BUY,4,20020,FTX
1749217253.0149527,BTC/USD,BUY,5,20023,dYdX
1749217253.0149527,BTC/USD,BUY,9,20015,Bybit
1749217253.0149527,BTC/USD,BUY,9,20019,Bybit
1749217253.0149527,BTC/USD,SELL,6,20023,dYdX
1749217253.0149527,BTC/USD,SELL,5,20013,Binance
1749217253.0149527,BTC/USD,SELL,2,20017,Binance
1749217253.0149527,BTC/USD,SELL,9,20018,dYdX
1749217253.0149527,BTC/USD,SELL,8,20010,Binance
1749217253.0149527,BTC/USD,SELL,3,20014,FTX
1749217253.0149527,BTC/USD,SELL,9,20019,Bybit
1749217253.0149527,BTC/USD,SELL,2,20015,Binance
1749217253.0149527,BTC/USD,SELL,1,20007,Bybit
1749217253.0149527,BTC/USD,SELL,2,19998,dYdX
1749217253.0149527,BTC/USD,SELL,7,20000,Bybit
1749217253.0149527,BTC/USD,BUY,8,20000,Binance
1749217253.0149527,BTC/USD,BUY,7,19992,Bybit
1749217253.0149527,BTC/USD,BUY,8,19996,dYdX
1749217253.0149527,BTC/USD,BUY,6,19989,Binance
1749217253.0149527,BTC/USD,BUY,5,19980,Binance
1749217253.0149527,BTC/USD,BUY,6,19977,dYdX
1749217253.0149527,BTC/USD,BUY,8,19983,Binance
1749217253.0149527,BTC/USD,SELL,7,19989,dYdX
1749217253.0149527,BTC/USD,SELL,7,19988,Binance
1749217253.0149527,BTC/USD,SELL,2,19986,Binance
1749217253.0149527,BTC/USD,SELL,6,19977,Binance
1749217253.0149527,BTC/USD,BUY,7,19979,Binance
1749217253.0149527,BTC/USD,BUY,1,19984,FTX
1749217253.0149527,BTC/USD,SELL,9,19980,Bybit
1749217253.0149527,BTC/USD,BUY,8,19987,FTX
1749217253.0149527,BTC/USD,BUY,0,19995,Binance
1749217253.0149527,BTC/USD,BUY,8,20004,dYdX
1749217253.0149527,BTC/USD,SELL,1,19996,FTX
1749217253.0149527,BTC/USD,SELL,3,19997,Binance
1749217253.0149527,BTC/USD,SELL,1,19990,Bybit
1749217253.0149527,BTC/USD,BUY,6,19995,Binance
1749217253.0149527,BTC/USD,SELL,4,19996,Binance
1749217253.0149527,BTC/USD,BUY,0,19998,Binance
1749217253.0149527,BTC/USD,BUY,1,20005,FTX
1749217253.0149527,BTC/USD,BUY,2,20001,FTX
1749217253.0149527,BTC/USD,SELL,9,19991,Bybit
1749217253.0149527,BTC/USD,BUY,2,19998,Binance
1749217253.0149527,BTC/USD,BUY,2,20007,dYdX
1749217253.0149527,BTC/USD,SELL,3,20010,dYdX
1749217253.0149527,BTC/USD,BUY,4,20003,Bybit
1749217253.0149527,BTC/USD,BUY,3,20000,Binance
1749217253.0149527,BTC/USD,BUY,9,19998,Binance
1749217253.0149527,BTC/USD,BUY,2,20000,FTX
1749217253.0149527,BTC/USD,SELL,9,19996,Bybit
1749217253.0149527,BTC/USD,BUY,8,19991,FTX
1749217253.0149527,BTC/USD,BUY,3,19991,Bybit
1749217253.0149527,BTC/USD,BUY,4,19995,Bybit
1749217253.0149527,BTC/USD,BUY,6,19986,Binance
1749217253.0149527,BTC/USD,SELL,9,19985,dYdX
1749217253.0149527,BTC/USD,BUY,2,19979,FTX
1749217253.0149527,BTC/USD,BUY,9,19984,Bybit
1749217253.0149527,BTC/USD,SELL,1,19983,Binance
1749217253.0149527,BTC/USD,BUY,4,19988,FTX
1749217253.0149527,BTC/USD,SELL,6,19979,Bybit
1749217253.0149527,BTC/USD,BUY,5,19985,dYdX
1749217253.0149527,BTC/USD,SELL,7,19980,dYdX
1749217253.0149527,BTC/USD,BUY,2,19987,Bybit
1749217253.0149527,BTC/USD,SELL,4,19988,FTX
1749217253.0149527,BTC/USD,BUY,3,19979,FTX
1749217253.0149527,BTC/USD,SELL,1,19970,Bybit
1749217253.0149527,BTC/USD,BUY,1,19974,Bybit
1749217253.0149527,BTC/USD,SELL,4,19980,dYdX
1749217253.0149527,BTC/USD,BUY,1,19987,dYdX
1749217253.0149527,BTC/USD,BUY,2,19997,Bybit
1749217253.0149527,BTC/USD,SELL,6,19998,Bybit
1749217253.0149527,BTC/USD,BUY,8,19991,Bybit
1749217253.0149527,BTC/USD,SELL,8,19983,FTX
1749217253.0149527,BTC/USD,SELL,5,19976,Bybit
1749217253.0149527,BTC/USD,BUY,7,19970,FTX
1749217253.0149527,BTC/USD,BUY,2,19974,dYdX
1749217253.0149527,BTC/USD,BUY,1,19968,Bybit
1749217253.0149527,BTC/USD,BUY,9,19971,Bybit
1749217253.0149527,BTC/USD,SELL,4,19974,Bybit
1749217253.0149527,BTC/USD,BUY,4,19971,Bybit
1749217253.0149527,BTC/USD,SELL,9,19965,Bybit
1749217253.0149527,BTC/USD,BUY,8,19966,dYdX
1749217253.0149527,BTC/USD,BUY,7,19967,FTX
1749217253.0149527,BTC/USD,SELL,1,19963,Bybit
1749217253.0149527,BTC/USD,BUY,2,19966,FTX
1749217253.0149527,BTC/USD,BUY,1,19969,Binance
1749217253.0149527,BTC/USD,BUY,9,19963,Bybit
1749217253.0149527,BTC/USD,SELL,2,19970,FTX
1749217253.0149527,BTC/USD,BUY,3,19975,Binance
1749217253.0149527,BTC/USD,SELL,2,19977,Binance
1749217253.0149527,BTC/USD,SELL,9,19967,FTX
1749217253.0149527,BTC/USD,BUY,3,19971,dYdX
1749217253.0149527,BTC/USD,BUY,2,19961,Binance
1749217253.0149527,BTC/USD,BUY,0,19954,dYdX
1749217253.0149527,BTC/USD,SELL,9,19959,dYdX
1749217253.0149527,BTC/USD,SELL,3,19967,FTX
1749217253.0149527,BTC/USD,SELL,0,19964,Binance
1749217253.0149527,BTC/USD,BUY,6,19967,Bybit
1749217253.0149527,BTC/USD,BUY,7,19972,FTX
1749217253.0149527,BTC/USD,BUY,6,19972,dYdX
1749217253.0149527,BTC/USD,SELL,7,19972,FTX
1749217253.0149527,BTC/USD,BUY,9,19968,dYdX
1749217253.0149527,BTC/USD,SELL,5,19973,FTX
1749217253.0149527,BTC/USD,BUY,5,19973,dYdX
1749217253.0149527,BTC/USD,SELL,7,19981,dYdX
1749217253.0149527,BTC/USD,SELL,3,19990,Binance
1749217253.0149527,BTC/USD,BUY,9,19982,FTX
1749217253.0149527,BTC/USD,SELL,8,19983,Binance
1749217253.0149527,BTC/USD,SELL,7,19984,Binance
1749217253.0149527,BTC/USD,BUY,2,19978,Binance
1749217253.0149527,BTC/USD,SELL,2,19982,FTX
1749217253.0149527,BTC/USD,BUY,4,19975,Bybit
1749217253.0149527,BTC/USD,BUY,8,19977,dYdX
1749217253.0149527,BTC/USD,SELL,6,19977,Binance
1749217253.0149527,BTC/USD,SELL,8,19971,dYdX
1749217253.0149527,BTC/USD,SELL,8,19981,Bybit
1749217253.0149527,BTC/USD,SELL,1,19976,Binance
1749217253.0149527,BTC/USD,BUY,3,19972,Binance
1749217253.0149527,BTC/USD,SELL,0,19970,Binance
1749217253.0149527,BTC/USD,SELL,8,19960,dYdX
1749217253.0149527,BTC/USD,SELL,2,19959,FTX
1749217253.0149527,BTC/USD,SELL,2,19949,Binance
1749217253.0149527,BTC/USD,BUY,1,19941,FTX
1749217253.0149527,BTC/USD,SELL,5,19931,Bybit
1749217253.0149527,BTC/USD,SELL,1,19929,Binance
1749217253.0149527,BTC/USD,SELL,4,19937,FTX
1749217253.0149527,BTC/USD,BUY,7,19940,dYdX
1749217253.0149527,BTC/USD,BUY,6,19947,Binance
1749217253.0149527,BTC/USD,BUY,4,19950,FTX
1749217253.0149527,BTC/USD,BUY,3,19941,Binance
1749217253.0149527,BTC/USD,BUY,3,19948,FTX
